Vessels,Cranes,Generations,Crossover,Mutation,BestDelay,TimeMS
50,20,50,0.30,0.80,1472,16
50,20,50,0.30,0.90,1457,21
50,20,50,0.30,1.00,1437,107
50,20,50,0.40,0.00,1893,15
50,20,50,0.40,0.01,1609,15
50,20,50,0.40,0.02,1883,16
50,20,50,0.40,0.05,1532,15
50,20,50,0.40,0.10,1957,17
50,20,50,0.40,0.20,1690,17
50,20,50,0.40,0.30,1583,18
50,20,50,0.40,0.40,1577,15
50,20,50,0.40,0.50,1630,15
50,20,50,0.40,0.60,1645,15
50,20,50,0.40,0.70,1516,16
50,20,50,0.40,0.80,1322,23
50,20,50,0.40,0.90,1366,46
50,20,50,0.40,1.00,1288,107
50,20,50,0.50,0.00,1582,15
50,20,50,0.50,0.01,1453,17
50,20,50,0.50,0.02,1507,17
50,20,50,0.50,0.05,1827,16
50,20,50,0.50,0.10,1664,16
50,20,50,0.50,0.20,1799,15
50,20,50,0.50,0.30,1785,16
50,20,50,0.50,0.40,1777,16
50,20,50,0.50,0.50,1571,15
50,20,50,0.50,0.60,1494,18
50,20,50,0.50,0.70,1414,18
50,20,50,0.50,0.80,1575,16
50,20,50,0.50,0.90,1221,29
50,20,50,0.50,1.00,1352,121
50,20,50,0.60,0.00,1896,18
50,20,50,0.60,0.01,1669,15
50,20,50,0.60,0.02,1695,17
50,20,50,0.60,0.05,1588,16
50,20,50,0.60,0.10,1885,17
50,20,50,0.60,0.20,1946,16
50,20,50,0.60,0.30,1565,15
50,20,50,0.60,0.40,1418,16
50,20,50,0.60,0.50,1579,15
50,20,50,0.60,0.60,1534,16
50,20,50,0.60,0.70,1754,15
50,20,50,0.60,0.80,1464,17
50,20,50,0.60,0.90,1463,23
50,20,50,0.60,1.00,1390,108
50,20,50,0.70,0.00,1498,16
50,20,50,0.70,0.01,1673,16
50,20,50,0.70,0.02,1896,16
50,20,50,0.70,0.05,1684,16
50,20,50,0.70,0.10,1665,15
50,20,50,0.70,0.20,1717,16
50,20,50,0.70,0.30,1383,16
50,20,50,0.70,0.40,1807,15
50,20,50,0.70,0.50,1416,17
50,20,50,0.70,0.60,1419,18
50,20,50,0.70,0.70,1605,15
50,20,50,0.70,0.80,1433,19
50,20,50,0.70,0.90,1439,16
50,20,50,0.70,1.00,1380,110
50,20,50,0.80,0.00,1378,15
50,20,50,0.80,0.01,1796,16
50,20,50,0.80,0.02,1451,16
50,20,50,0.80,0.05,1866,16
50,20,50,0.80,0.10,2008,15
50,20,50,0.80,0.20,1648,15
50,20,50,0.80,0.30,1476,16
50,20,50,0.80,0.40,1577,15
50,20,50,0.80,0.50,1435,16
50,20,50,0.80,0.60,1512,15
50,20,50,0.80,0.70,1607,15
50,20,50,0.80,0.80,1462,18
50,20,50,0.80,0.90,1483,16
50,20,50,0.80,1.00,1277,107
50,20,50,0.90,0.00,1496,16
50,20,50,0.90,0.01,1926,16
50,20,50,0.90,0.02,1594,15
50,20,50,0.90,0.05,1634,16
50,20,50,0.90,0.10,1934,15
50,20,50,0.90,0.20,1736,15
50,20,50,0.90,0.30,1314,16
50,20,50,0.90,0.40,1805,15
50,20,50,0.90,0.50,1709,17
50,20,50,0.90,0.60,1864,17
50,20,50,0.90,0.70,1377,17
50,20,50,0.90,0.80,1391,22
50,20,50,0.90,0.90,1362,17
50,20,50,0.90,1.00,1376,119
50,20,50,1.00,0.00,1690,15
50,20,50,1.00,0.01,1639,15
50,20,50,1.00,0.02,1483,15
50,20,50,1.00,0.05,1560,15
50,20,50,1.00,0.10,1939,16
50,20,50,1.00,0.20,1643,15
50,20,50,1.00,0.30,1589,15
50,20,50,1.00,0.40,1746,16
50,20,50,1.00,0.50,1434,15
50,20,50,1.00,0.60,1596,15
50,20,50,1.00,0.70,1472,16
50,20,50,1.00,0.80,1635,15
50,20,50,1.00,0.90,1356,21
50,20,50,1.00,1.00,1420,83
93,10,50,0.00,0.00,12946,28
93,10,50,0.00,0.01,14184,31
93,10,50,0.00,0.02,14029,28
93,10,50,0.00,0.05,13203,28
93,10,50,0.00,0.10,13831,28
93,10,50,0.00,0.20,14046,29
93,10,50,0.00,0.30,13785,29
93,10,50,0.00,0.40,13300,31
93,10,50,0.00,0.50,13508,29
93,10,50,0.00,0.60,13386,28
93,10,50,0.00,0.70,13277,32
93,10,50,0.00,0.80,13346,37
93,10,50,0.00,0.90,12750,30
93,10,50,0.00,1.00,12809,215
93,10,50,0.01,0.00,13422,28
93,10,50,0.01,0.01,14651,29
93,10,50,0.01,0.02,14915,28
93,10,50,0.01,0.05,13783,29
93,10,50,0.01,0.10,14045,28
93,10,50,0.01,0.20,12945,29
93,10,50,0.01,0.30,14138,29
93,10,50,0.01,0.40,13711,33
93,10,50,0.01,0.50,13038,31
93,10,50,0.01,0.60,13164,28
93,10,50,0.01,0.70,14170,28
93,10,50,0.01,0.80,14009,28
93,10,50,0.01,0.90,12704,65
93,10,50,0.01,1.00,12540,269
93,10,50,0.02,0.00,13790,30
93,10,50,0.02,0.01,15153,32
93,10,50,0.02,0.02,14423,30
93,10,50,0.02,0.05,13123,31
93,10,50,0.02,0.10,14433,29
93,10,50,0.02,0.20,13307,32
93,10,50,0.02,0.30,14352,30
93,10,50,0.02,0.40,13482,33
93,10,50,0.02,0.50,13559,32
93,10,50,0.02,0.60,14118,30
93,10,50,0.02,0.70,13467,34
93,10,50,0.02,0.80,13179,38
93,10,50,0.02,0.90,12570,33
93,10,50,0.02,1.00,12798,214
93,10,50,0.05,0.00,13751,29
93,10,50,0.05,0.01,14161,29
93,10,50,0.05,0.02,12964,28
93,10,50,0.05,0.05,13856,28
93,10,50,0.05,0.10,13051,29
93,10,50,0.05,0.20,13793,30
93,10,50,0.05,0.30,13881,34
93,10,50,0.05,0.40,15045,28
93,10,50,0.05,0.50,12567,28
93,10,50,0.05,0.60,13257,30
93,10,50,0.05,0.70,13972,28
93,10,50,0.05,0.80,14406,28
93,10,50,0.05,0.90,13484,44
93,10,50,0.05,1.00,12832,219
93,10,50,0.10,0.00,13907,32
93,10,50,0.10,0.01,14267,30
93,10,50,0.10,0.02,13664,29
93,10,50,0.10,0.05,12966,28
93,10,50,0.10,0.10,14314,30
93,10,50,0.10,0.20,12982,29
93,10,50,0.10,0.30,13477,29
93,10,50,0.10,0.40,14150,30
93,10,50,0.10,0.50,13676,32
93,10,50,0.10,0.60,13924,29
93,10,50,0.10,0.70,13298,29
93,10,50,0.10,0.80,13123,36
93,10,50,0.10,0.90,12862,34
93,10,50,0.10,1.00,13057,217
93,10,50,0.20,0.00,13333,29
93,10,50,0.20,0.01,12924,29
93,10,50,0.20,0.02,14219,31
93,10,50,0.20,0.05,13381,31
93,10,50,0.20,0.10,13287,29
93,10,50,0.20,0.20,13598,28
93,10,50,0.20,0.30,14077,31
93,10,50,0.20,0.40,13962,28
93,10,50,0.20,0.50,13842,29
93,10,50,0.20,0.60,14557,29
93,10,50,0.20,0.70,13135,36
93,10,50,0.20,0.80,13245,43
93,10,50,0.20,0.90,12165,55
93,10,50,0.20,1.00,12893,233
93,10,50,0.30,0.00,13787,29
93,10,50,0.30,0.01,13905,31
93,10,50,0.30,0.02,15068,29
93,10,50,0.30,0.05,13412,29
93,10,50,0.30,0.10,13150,33
93,10,50,0.30,0.20,16152,30
93,10,50,0.30,0.30,12782,30
93,10,50,0.30,0.40,13524,32
93,10,50,0.30,0.50,13654,29
93,10,50,0.30,0.60,13056,34
93,10,50,0.30,0.70,13774,29
93,10,50,0.30,0.80,12665,35
93,10,50,0.30,0.90,13119,36
93,10,50,0.30,1.00,12870,220
93,10,50,0.40,0.00,13982,31
93,10,50,0.40,0.01,15604,34
93,10,50,0.40,0.02,13571,41
93,10,50,0.40,0.05,13959,37
93,10,50,0.40,0.10,13915,47
93,10,50,0.40,0.20,13032,33
93,10,50,0.40,0.30,14180,30
93,10,50,0.40,0.40,13544,29
93,10,50,0.40,0.50,14021,29
93,10,50,0.40,0.60,13175,36
93,10,50,0.40,0.70,13571,33
93,10,50,0.40,0.80,12869,37
93,10,50,0.40,0.90,13204,30
93,10,50,0.40,1.00,13073,218
93,10,50,0.50,0.00,13430,28
93,10,50,0.50,0.01,14093,28
93,10,50,0.50,0.02,13315,30
93,10,50,0.50,0.05,13908,28
93,10,50,0.50,0.10,14555,28
93,10,50,0.50,0.20,13602,28
93,10,50,0.50,0.30,13426,27
93,10,50,0.50,0.40,13865,28
93,10,50,0.50,0.50,12794,30
93,10,50,0.50,0.60,13391,29
93,10,50,0.50,0.70,13031,31
93,10,50,0.50,0.80,13155,50
93,10,50,0.50,0.90,12561,53
93,10,50,0.50,1.00,13074,228
93,10,50,0.60,0.00,14092,29
93,10,50,0.60,0.01,13710,30
93,10,50,0.60,0.02,14150,27
93,10,50,0.60,0.05,13372,29
93,10,50,0.60,0.10,12870,30
93,10,50,0.60,0.20,13479,38
93,10,50,0.60,0.30,14641,32
93,10,50,0.60,0.40,13569,32
93,10,50,0.60,0.50,13885,34
93,10,50,0.60,0.60,13196,36
93,10,50,0.60,0.70,13387,32
93,10,50,0.60,0.80,12895,31
93,10,50,0.60,0.90,13366,48
93,10,50,0.60,1.00,12796,251
93,10,50,0.70,0.00,15048,30
93,10,50,0.70,0.01,13931,38
93,10,50,0.70,0.02,14183,30
93,10,50,0.70,0.05,14554,29
93,10,50,0.70,0.10,13477,28
93,10,50,0.70,0.20,15240,29
93,10,50,0.70,0.30,13280,37
93,10,50,0.70,0.40,14390,42
93,10,50,0.70,0.50,13018,45
93,10,50,0.70,0.60,13073,46
93,10,50,0.70,0.70,13800,30
93,10,50,0.70,0.80,13420,36
93,10,50,0.70,0.90,12940,38
93,10,50,0.70,1.00,12761,231
93,10,50,0.80,0.00,13335,35
93,10,50,0.80,0.01,13975,47
93,10,50,0.80,0.02,12843,49
93,10,50,0.80,0.05,13589,46
93,10,50,0.80,0.10,12983,47
93,10,50,0.80,0.20,13073,38
93,10,50,0.80,0.30,12949,29
93,10,50,0.80,0.40,13420,29
93,10,50,0.80,0.50,13700,34
93,10,50,0.80,0.60,12498,40
93,10,50,0.80,0.70,13055,34
93,10,50,0.80,0.80,12895,44
93,10,50,0.80,0.90,13202,38
93,10,50,0.80,1.00,13020,239
93,10,50,0.90,0.00,14135,31
93,10,50,0.90,0.01,14906,30
93,10,50,0.90,0.02,13613,32
93,10,50,0.90,0.05,12947,37
93,10,50,0.90,0.10,13566,33
93,10,50,0.90,0.20,13417,29
93,10,50,0.90,0.30,13384,29
93,10,50,0.90,0.40,13500,30
93,10,50,0.90,0.50,13477,30
93,10,50,0.90,0.60,13972,33
93,10,50,0.90,0.70,13457,32
93,10,50,0.90,0.80,14917,33
93,10,50,0.90,0.90,12762,48
93,10,50,0.90,1.00,12320,259
93,10,50,1.00,0.00,13728,30
93,10,50,1.00,0.01,14336,30
93,10,50,1.00,0.02,14188,30
93,10,50,1.00,0.05,13252,36
93,10,50,1.00,0.10,13783,30
93,10,50,1.00,0.20,14209,30
93,10,50,1.00,0.30,14000,28
93,10,50,1.00,0.40,13306,28
93,10,50,1.00,0.50,13312,28
93,10,50,1.00,0.60,13327,28
93,10,50,1.00,0.70,12756,35
93,10,50,1.00,0.80,12609,30
93,10,50,1.00,0.90,13792,28
93,10,50,1.00,1.00,12662,182
93,20,50,0.00,0.00,8209,42
93,20,50,0.00,0.01,8809,47
93,20,50,0.00,0.02,8014,30
93,20,50,0.00,0.05,8335,31
93,20,50,0.00,0.10,8594,35
93,20,50,0.00,0.20,8044,48
93,20,50,0.00,0.30,8261,36
93,20,50,0.00,0.40,8222,32
93,20,50,0.00,0.50,8605,36
93,20,50,0.00,0.60,8630,33
93,20,50,0.00,0.70,7712,44
93,20,50,0.00,0.80,8038,50
93,20,50,0.00,0.90,7839,36
93,20,50,0.00,1.00,7730,237
93,20,50,0.01,0.00,8805,29
93,20,50,0.01,0.01,8361,28
93,20,50,0.01,0.02,7785,29
93,20,50,0.01,0.05,8726,42
93,20,50,0.01,0.10,9168,35
93,20,50,0.01,0.20,7839,30
93,20,50,0.01,0.30,9561,29
93,20,50,0.01,0.40,8354,27
93,20,50,0.01,0.50,8247,28
93,20,50,0.01,0.60,8012,27
93,20,50,0.01,0.70,9361,29
93,20,50,0.01,0.80,8611,27
93,20,50,0.01,0.90,8074,44
93,20,50,0.01,1.00,8047,266
93,20,50,0.02,0.00,8286,33
93,20,50,0.02,0.01,7873,29
93,20,50,0.02,0.02,7793,30
93,20,50,0.02,0.05,8494,31
93,20,50,0.02,0.10,8184,32
93,20,50,0.02,0.20,7936,36
93,20,50,0.02,0.30,8082,29
93,20,50,0.02,0.40,8476,33
93,20,50,0.02,0.50,8569,31
93,20,50,0.02,0.60,8096,30
93,20,50,0.02,0.70,7781,33
93,20,50,0.02,0.80,8458,44
93,20,50,0.02,0.90,8303,39
93,20,50,0.02,1.00,7800,257
93,20,50,0.05,0.00,8336,28
93,20,50,0.05,0.01,8231,28
93,20,50,0.05,0.02,7901,28
93,20,50,0.05,0.05,9127,28
93,20,50,0.05,0.10,8857,29
93,20,50,0.05,0.20,10630,29
93,20,50,0.05,0.30,8152,28
93,20,50,0.05,0.40,11455,32
93,20,50,0.05,0.50,8514,28
93,20,50,0.05,0.60,8736,31
93,20,50,0.05,0.70,8357,29
93,20,50,0.05,0.80,8057,27
93,20,50,0.05,0.90,8042,29
93,20,50,0.05,1.00,7804,212
93,20,50,0.10,0.00,10460,28
93,20,50,0.10,0.01,8019,29
93,20,50,0.10,0.02,9470,28
93,20,50,0.10,0.05,8714,31
93,20,50,0.10,0.10,9284,29
93,20,50,0.10,0.20,9233,29
93,20,50,0.10,0.30,7855,36
93,20,50,0.10,0.40,9257,29
93,20,50,0.10,0.50,8543,32
93,20,50,0.10,0.60,8648,29
93,20,50,0.10,0.70,8041,32
93,20,50,0.10,0.80,8086,28
93,20,50,0.10,0.90,7935,62
93,20,50,0.10,1.00,7494,217
93,20,50,0.20,0.00,8815,30
93,20,50,0.20,0.01,8159,29
93,20,50,0.20,0.02,8402,31
93,20,50,0.20,0.05,8621,31
93,20,50,0.20,0.10,9145,32
93,20,50,0.20,0.20,8243,32
93,20,50,0.20,0.30,7624,35
93,20,50,0.20,0.40,8449,34
93,20,50,0.20,0.50,8125,32
93,20,50,0.20,0.60,8387,31
93,20,50,0.20,0.70,8885,28
93,20,50,0.20,0.80,7646,30
93,20,50,0.20,0.90,8146,75
93,20,50,0.20,1.00,8302,212
93,20,50,0.30,0.00,8439,29
93,20,50,0.30,0.01,8346,28
93,20,50,0.30,0.02,8082,29
93,20,50,0.30,0.05,8472,36
93,20,50,0.30,0.10,8258,28
93,20,50,0.30,0.20,8252,29
93,20,50,0.30,0.30,8244,29
93,20,50,0.30,0.40,8070,28
93,20,50,0.30,0.50,8778,29
93,20,50,0.30,0.60,8411,29
93,20,50,0.30,0.70,8378,40
93,20,50,0.30,0.80,8293,45
93,20,50,0.30,0.90,8318,41
93,20,50,0.30,1.00,8104,215
93,20,50,0.40,0.00,8474,28
93,20,50,0.40,0.01,8349,29
93,20,50,0.40,0.02,7858,27
93,20,50,0.40,0.05,8550,30
93,20,50,0.40,0.10,8242,28
93,20,50,0.40,0.20,8017,30
93,20,50,0.40,0.30,8506,30
93,20,50,0.40,0.40,8037,28
93,20,50,0.40,0.50,8439,29
93,20,50,0.40,0.60,9504,27
93,20,50,0.40,0.70,8394,42
93,20,50,0.40,0.80,8307,50
93,20,50,0.40,0.90,8555,31
93,20,50,0.40,1.00,7745,213
93,20,50,0.50,0.00,9596,29
93,20,50,0.50,0.01,9307,28
93,20,50,0.50,0.02,8459,29
93,20,50,0.50,0.05,8442,32
93,20,50,0.50,0.10,8492,29
93,20,50,0.50,0.20,8704,29
93,20,50,0.50,0.30,8557,28
93,20,50,0.50,0.40,7787,30
93,20,50,0.50,0.50,7862,29
93,20,50,0.50,0.60,8595,31
93,20,50,0.50,0.70,7620,34
93,20,50,0.50,0.80,8540,37
93,20,50,0.50,0.90,9209,33
93,20,50,0.50,1.00,7785,229
93,20,50,0.60,0.00,7930,39
93,20,50,0.60,0.01,8840,31
93,20,50,0.60,0.02,8612,31
93,20,50,0.60,0.05,8998,29
93,20,50,0.60,0.10,8605,29
93,20,50,0.60,0.20,9292,28
93,20,50,0.60,0.30,8976,29
93,20,50,0.60,0.40,8137,32
93,20,50,0.60,0.50,8853,31
93,20,50,0.60,0.60,9585,29
93,20,50,0.60,0.70,7680,30
93,20,50,0.60,0.80,8545,30
93,20,50,0.60,0.90,8075,53
93,20,50,0.60,1.00,8067,224
93,20,50,0.70,0.00,8649,28
93,20,50,0.70,0.01,8738,28
93,20,50,0.70,0.02,8267,28
93,20,50,0.70,0.05,8375,29
93,20,50,0.70,0.10,8362,29
93,20,50,0.70,0.20,8355,28
93,20,50,0.70,0.30,9258,28
93,20,50,0.70,0.40,8423,27
93,20,50,0.70,0.50,9475,27
93,20,50,0.70,0.60,10303,28
93,20,50,0.70,0.70,8450,28
93,20,50,0.70,0.80,9341,27
93,20,50,0.70,0.90,7898,46
93,20,50,0.70,1.00,8004,209
93,20,50,0.80,0.00,8363,29
93,20,50,0.80,0.01,8253,28
93,20,50,0.80,0.02,9186,29
93,20,50,0.80,0.05,8353,28
93,20,50,0.80,0.10,9459,28
93,20,50,0.80,0.20,9094,28
93,20,50,0.80,0.30,7868,27
93,20,50,0.80,0.40,8084,31
93,20,50,0.80,0.50,8427,29
93,20,50,0.80,0.60,8663,27
93,20,50,0.80,0.70,8002,37
93,20,50,0.80,0.80,8199,30
93,20,50,0.80,0.90,7814,31
93,20,50,0.80,1.00,8254,214
93,20,50,0.90,0.00,9037,28
93,20,50,0.90,0.01,9407,28
93,20,50,0.90,0.02,9298,28
93,20,50,0.90,0.05,8322,28
93,20,50,0.90,0.10,8778,29
93,20,50,0.90,0.20,8541,28
93,20,50,0.90,0.30,8899,28
93,20,50,0.90,0.40,9104,29
93,20,50,0.90,0.50,7979,29
93,20,50,0.90,0.60,7613,37
93,20,50,0.90,0.70,8888,31
93,20,50,0.90,0.80,8616,32
93,20,50,0.90,0.90,7811,39
93,20,50,0.90,1.00,7925,211
93,20,50,1.00,0.00,8429,28
93,20,50,1.00,0.01,9083,35
93,20,50,1.00,0.02,9132,39
93,20,50,1.00,0.05,9391,35
93,20,50,1.00,0.10,9195,30
93,20,50,1.00,0.20,9751,35
93,20,50,1.00,0.30,8453,29
93,20,50,1.00,0.40,8132,28
93,20,50,1.00,0.50,7771,28
93,20,50,1.00,0.60,7778,28
93,20,50,1.00,0.70,8096,27
93,20,50,1.00,0.80,8399,31
93,20,50,1.00,0.90,8276,29
93,20,50,1.00,1.00,7638,151
93,10,50,0.00,0.00,13239,29
93,10,50,0.00,0.01,13299,28
93,10,50,0.00,0.02,14124,28
93,10,50,0.00,0.05,14091,28
93,10,50,0.00,0.10,13830,28
93,10,50,0.00,0.20,13355,31
93,10,50,0.00,0.30,14264,28
93,10,50,0.00,0.40,13432,30
93,10,50,0.00,0.50,14018,31
93,10,50,0.00,0.60,13997,29
93,10,50,0.00,0.70,12899,36
93,10,50,0.00,0.80,12555,31
93,10,50,0.00,0.90,13426,40
93,10,50,0.00,1.00,12527,218
93,10,50,0.01,0.00,13923,29
93,10,50,0.01,0.01,13119,28
93,10,50,0.01,0.02,14957,28
93,10,50,0.01,0.05,13673,28
93,10,50,0.01,0.10,14550,30
93,10,50,0.01,0.20,13956,28
93,10,50,0.01,0.30,14107,28
93,10,50,0.01,0.40,13631,29
93,10,50,0.01,0.50,14009,28
93,10,50,0.01,0.60,13239,30
93,10,50,0.01,0.70,13080,34
93,10,50,0.01,0.80,12713,34
93,10,50,0.01,0.90,12680,35
93,10,50,0.01,1.00,12789,213
93,10,50,0.02,0.00,14026,28
93,10,50,0.02,0.01,13411,29
93,10,50,0.02,0.02,13935,28
93,10,50,0.02,0.05,14053,28
93,10,50,0.02,0.10,12685,31
93,10,50,0.02,0.20,13235,30
93,10,50,0.02,0.30,14050,28
93,10,50,0.02,0.40,13062,28
93,10,50,0.02,0.50,14223,27
93,10,50,0.02,0.60,13365,38
93,10,50,0.02,0.70,13163,28
93,10,50,0.02,0.80,12769,33
93,10,50,0.02,0.90,13863,31
93,10,50,0.02,1.00,13274,219
93,10,50,0.05,0.00,13506,29
93,10,50,0.05,0.01,13937,28
93,10,50,0.05,0.02,13917,28
93,10,50,0.05,0.05,14250,29
93,10,50,0.05,0.10,13949,29
93,10,50,0.05,0.20,13658,28
93,10,50,0.05,0.30,13712,31
93,10,50,0.05,0.40,13295,29
93,10,50,0.05,0.50,13957,28
93,10,50,0.05,0.60,14768,32
93,10,50,0.05,0.70,13757,29
93,10,50,0.05,0.80,14954,30
93,10,50,0.05,0.90,13386,47
93,10,50,0.05,1.00,12634,217
93,10,50,0.10,0.00,13035,28
93,10,50,0.10,0.01,14467,30
93,10,50,0.10,0.02,13841,28
93,10,50,0.10,0.05,13450,28
93,10,50,0.10,0.10,14585,28
93,10,50,0.10,0.20,13653,28
93,10,50,0.10,0.30,14060,28
93,10,50,0.10,0.40,13367,28
93,10,50,0.10,0.50,13202,28
93,10,50,0.10,0.60,13514,28
93,10,50,0.10,0.70,12858,33
93,10,50,0.10,0.80,13041,29
93,10,50,0.10,0.90,13352,51
93,10,50,0.10,1.00,12799,216
93,10,50,0.20,0.00,14398,29
93,10,50,0.20,0.01,12984,29
93,10,50,0.20,0.02,13503,29
93,10,50,0.20,0.05,14285,28
93,10,50,0.20,0.10,13634,28
93,10,50,0.20,0.20,16533,27
93,10,50,0.20,0.30,12883,28
93,10,50,0.20,0.40,13351,28
93,10,50,0.20,0.50,12500,29
93,10,50,0.20,0.60,14228,28
93,10,50,0.20,0.70,13448,30
93,10,50,0.20,0.80,13606,28
93,10,50,0.20,0.90,12561,29
93,10,50,0.20,1.00,12777,218
93,10,50,0.30,0.00,13283,28
93,10,50,0.30,0.01,12975,29
93,10,50,0.30,0.02,15046,28
93,10,50,0.30,0.05,13533,29
93,10,50,0.30,0.10,13484,29
93,10,50,0.30,0.20,14558,28
93,10,50,0.30,0.30,13029,33
93,10,50,0.30,0.40,13504,29
93,10,50,0.30,0.50,12762,29
93,10,50,0.30,0.60,13317,31
93,10,50,0.30,0.70,13271,30
93,10,50,0.30,0.80,12517,35
93,10,50,0.30,0.90,12961,31
93,10,50,0.30,1.00,12696,212
93,10,50,0.40,0.00,12873,28
93,10,50,0.40,0.01,14110,28
93,10,50,0.40,0.02,13555,27
93,10,50,0.40,0.05,13338,28
93,10,50,0.40,0.10,15150,28
93,10,50,0.40,0.20,14120,28
93,10,50,0.40,0.30,13896,29
93,10,50,0.40,0.40,13971,29
93,10,50,0.40,0.50,13528,29
93,10,50,0.40,0.60,13293,28
93,10,50,0.40,0.70,14374,29
93,10,50,0.40,0.80,13406,32
93,10,50,0.40,0.90,13345,45
93,10,50,0.40,1.00,12889,221
93,10,50,0.50,0.00,13401,30
93,10,50,0.50,0.01,14059,28
93,10,50,0.50,0.02,12746,29
93,10,50,0.50,0.05,14409,28
93,10,50,0.50,0.10,13348,28
93,10,50,0.50,0.20,14321,28
93,10,50,0.50,0.30,13126,28
93,10,50,0.50,0.40,13810,29
93,10,50,0.50,0.50,12767,30
93,10,50,0.50,0.60,13665,30
93,10,50,0.50,0.70,13247,31
93,10,50,0.50,0.80,12877,35
93,10,50,0.50,0.90,12979,28
93,10,50,0.50,1.00,12352,210
93,10,50,0.60,0.00,13918,29
93,10,50,0.60,0.01,12820,29
93,10,50,0.60,0.02,13087,29
93,10,50,0.60,0.05,13291,29
93,10,50,0.60,0.10,13573,30
93,10,50,0.60,0.20,13090,28
93,10,50,0.60,0.30,13543,29
93,10,50,0.60,0.40,13457,29
93,10,50,0.60,0.50,13149,35
93,10,50,0.60,0.60,13153,30
93,10,50,0.60,0.70,12692,36
93,10,50,0.60,0.80,13307,40
93,10,50,0.60,0.90,13084,30
93,10,50,0.60,1.00,12409,215
93,10,50,0.70,0.00,14131,28
93,10,50,0.70,0.01,14701,29
93,10,50,0.70,0.02,14657,27
93,10,50,0.70,0.05,13775,29
93,10,50,0.70,0.10,13807,29
93,10,50,0.70,0.20,13961,36
93,10,50,0.70,0.30,13937,31
93,10,50,0.70,0.40,12537,28
93,10,50,0.70,0.50,13345,28
93,10,50,0.70,0.60,14388,28
93,10,50,0.70,0.70,13599,31
93,10,50,0.70,0.80,13332,29
93,10,50,0.70,0.90,14163,30
93,10,50,0.70,1.00,13110,214
93,10,50,0.80,0.00,12801,28
93,10,50,0.80,0.01,13855,29
93,10,50,0.80,0.02,13704,30
93,10,50,0.80,0.05,14187,29
93,10,50,0.80,0.10,14191,28
93,10,50,0.80,0.20,13585,29
93,10,50,0.80,0.30,15081,28
93,10,50,0.80,0.40,13429,29
93,10,50,0.80,0.50,13102,30
93,10,50,0.80,0.60,12594,31
93,10,50,0.80,0.70,14679,28
93,10,50,0.80,0.80,13605,37
93,10,50,0.80,0.90,12858,32
93,10,50,0.80,1.00,12722,216
93,10,50,0.90,0.00,13568,29
93,10,50,0.90,0.01,12929,28
93,10,50,0.90,0.02,13622,29
93,10,50,0.90,0.05,13333,28
93,10,50,0.90,0.10,15180,28
93,10,50,0.90,0.20,13393,29
93,10,50,0.90,0.30,12614,29
93,10,50,0.90,0.40,13983,29
93,10,50,0.90,0.50,13467,33
93,10,50,0.90,0.60,13203,29
93,10,50,0.90,0.70,13151,29
93,10,50,0.90,0.80,13260,35
93,10,50,0.90,0.90,12829,50
93,10,50,0.90,1.00,12805,245
93,10,50,1.00,0.00,14420,27
93,10,50,1.00,0.01,15956,30
93,10,50,1.00,0.02,12773,28
93,10,50,1.00,0.05,13657,28
93,10,50,1.00,0.10,13766,29
93,10,50,1.00,0.20,14060,28
93,10,50,1.00,0.30,13489,27
93,10,50,1.00,0.40,13953,27
93,10,50,1.00,0.50,13051,28
93,10,50,1.00,0.60,14005,26
93,10,50,1.00,0.70,12936,28
93,10,50,1.00,0.80,13571,27
93,10,50,1.00,0.90,12757,30
93,10,50,1.00,1.00,12953,161
93,20,50,0.00,0.00,8546,32
93,20,50,0.00,0.01,9434,28
93,20,50,0.00,0.02,8510,29
93,20,50,0.00,0.05,8668,29
93,20,50,0.00,0.10,8399,27
93,20,50,0.00,0.20,8979,29
93,20,50,0.00,0.30,8806,28
93,20,50,0.00,0.40,9086,28
93,20,50,0.00,0.50,7919,28
93,20,50,0.00,0.60,8464,32
93,20,50,0.00,0.70,8154,36
93,20,50,0.00,0.80,8100,29
93,20,50,0.00,0.90,8155,49
93,20,50,0.00,1.00,7815,213
93,20,50,0.01,0.00,10245,29
93,20,50,0.01,0.01,9407,28
93,20,50,0.01,0.02,9258,28
93,20,50,0.01,0.05,8682,28
93,20,50,0.01,0.10,7911,29
93,20,50,0.01,0.20,7951,28
93,20,50,0.01,0.30,8925,27
93,20,50,0.01,0.40,7917,28
93,20,50,0.01,0.50,9335,27
93,20,50,0.01,0.60,8753,29
93,20,50,0.01,0.70,9822,27
93,20,50,0.01,0.80,7896,43
93,20,50,0.01,0.90,7833,46
93,20,50,0.01,1.00,8164,209
93,20,50,0.02,0.00,10219,29
93,20,50,0.02,0.01,7959,28
93,20,50,0.02,0.02,7899,28
93,20,50,0.02,0.05,8829,29
93,20,50,0.02,0.10,8728,28
93,20,50,0.02,0.20,8602,27
93,20,50,0.02,0.30,8963,28
93,20,50,0.02,0.40,8640,30
93,20,50,0.02,0.50,8524,28
93,20,50,0.02,0.60,8518,31
93,20,50,0.02,0.70,7965,34
93,20,50,0.02,0.80,8306,55
93,20,50,0.02,0.90,8206,34
93,20,50,0.02,1.00,7801,215
93,20,50,0.05,0.00,10199,28
93,20,50,0.05,0.01,8254,28
93,20,50,0.05,0.02,8781,29
