Title,Vessels,Cranes,Generations,PopulationSize,Crossover,Mutation,BestDelay,TimeMS
"Single Perfect Solution - SOT",8,1,50,30,0.40,0.15,229,310
"Single Perfect Solution - SOT",8,1,50,30,0.40,0.20,229,314
"Single Perfect Solution - SOT",8,1,50,30,0.40,0.20,229,366
"Single Perfect Solution - SOT",8,1,50,30,0.50,0.05,229,294
"Single Perfect Solution - SOT",8,1,50,30,0.50,0.05,229,238
"Single Perfect Solution - SOT",8,1,50,30,0.50,0.10,229,247
"Single Perfect Solution - SOT",8,1,50,30,0.50,0.10,229,256
"Single Perfect Solution - SOT",8,1,50,30,0.50,0.15,229,258
"Single Perfect Solution - SOT",8,1,50,30,0.50,0.15,229,263
"Single Perfect Solution - SOT",8,1,50,30,0.50,0.20,229,271
"Single Perfect Solution - SOT",8,1,50,30,0.50,0.20,229,268
"Single Perfect Solution - SOT",8,1,50,30,0.60,0.05,229,222
"Single Perfect Solution - SOT",8,1,50,30,0.60,0.05,229,226
"Single Perfect Solution - SOT",8,1,50,30,0.60,0.10,229,231
"Single Perfect Solution - SOT",8,1,50,30,0.60,0.10,229,237
"Single Perfect Solution - SOT",8,1,50,30,0.60,0.15,229,250
"Single Perfect Solution - SOT",8,1,50,30,0.60,0.15,229,251
"Single Perfect Solution - SOT",8,1,50,30,0.60,0.20,229,252
"Single Perfect Solution - SOT",8,1,50,30,0.60,0.20,229,253
"Single Perfect Solution - SOT",8,1,50,30,0.70,0.05,229,212
"Single Perfect Solution - SOT",8,1,50,30,0.70,0.05,229,216
"Single Perfect Solution - SOT",8,1,50,30,0.70,0.10,229,222
"Single Perfect Solution - SOT",8,1,50,30,0.70,0.10,229,224
"Single Perfect Solution - SOT",8,1,50,30,0.70,0.15,229,228
"Single Perfect Solution - SOT",8,1,50,30,0.70,0.15,229,228
"Single Perfect Solution - SOT",8,1,50,30,0.70,0.20,229,235
"Single Perfect Solution - SOT",8,1,50,30,0.70,0.20,229,242
"Single Perfect Solution - SOT",8,1,50,30,0.80,0.05,229,207
"Single Perfect Solution - SOT",8,1,50,30,0.80,0.05,229,206
"Single Perfect Solution - SOT",8,1,50,30,0.80,0.10,229,225
"Single Perfect Solution - SOT",8,1,50,30,0.80,0.10,229,214
"Single Perfect Solution - SOT",8,1,50,30,0.80,0.15,229,219
"Single Perfect Solution - SOT",8,1,50,30,0.80,0.15,229,220
"Single Perfect Solution - SOT",8,1,50,30,0.80,0.20,229,230
"Single Perfect Solution - SOT",8,1,50,30,0.80,0.20,229,226
"Single Perfect Solution - SOT",8,1,50,30,0.90,0.05,229,199
"Single Perfect Solution - SOT",8,1,50,30,0.90,0.05,229,203
"Single Perfect Solution - SOT",8,1,50,30,0.90,0.10,229,209
"Single Perfect Solution - SOT",8,1,50,30,0.90,0.10,229,220
"Single Perfect Solution - SOT",8,1,50,30,0.90,0.15,229,222
"Single Perfect Solution - SOT",8,1,50,30,0.90,0.15,229,212
"Single Perfect Solution - SOT",8,1,50,30,0.90,0.20,229,226
"Single Perfect Solution - SOT",8,1,50,30,0.90,0.20,229,223
"Single Perfect Solution - SOT",8,1,50,40,0.40,0.05,229,409
"Single Perfect Solution - SOT",8,1,50,40,0.40,0.05,229,456
"Single Perfect Solution - SOT",8,1,50,40,0.40,0.10,229,442
"Single Perfect Solution - SOT",8,1,50,40,0.40,0.10,229,433
"Single Perfect Solution - SOT",8,1,50,40,0.40,0.15,229,454
"Single Perfect Solution - SOT",8,1,50,40,0.40,0.15,229,474
"Single Perfect Solution - SOT",8,1,50,40,0.40,0.20,229,454
"Single Perfect Solution - SOT",8,1,50,40,0.40,0.20,229,482
"Single Perfect Solution - SOT",8,1,50,40,0.50,0.05,229,348
"Single Perfect Solution - SOT",8,1,50,40,0.50,0.05,229,350
"Single Perfect Solution - SOT",8,1,50,40,0.50,0.10,229,359
"Single Perfect Solution - SOT",8,1,50,40,0.50,0.10,229,349
"Single Perfect Solution - SOT",8,1,50,40,0.50,0.15,229,360
"Single Perfect Solution - SOT",8,1,50,40,0.50,0.15,229,366
"Single Perfect Solution - SOT",8,1,50,40,0.50,0.20,229,374
"Single Perfect Solution - SOT",8,1,50,40,0.50,0.20,229,376
"Single Perfect Solution - SOT",8,1,50,40,0.60,0.05,229,319
"Single Perfect Solution - SOT",8,1,50,40,0.60,0.05,229,320
"Single Perfect Solution - SOT",8,1,50,40,0.60,0.10,229,327
"Single Perfect Solution - SOT",8,1,50,40,0.60,0.10,229,334
"Single Perfect Solution - SOT",8,1,50,40,0.60,0.15,229,336
"Single Perfect Solution - SOT",8,1,50,40,0.60,0.15,229,344
"Single Perfect Solution - SOT",8,1,50,40,0.60,0.20,229,361
"Single Perfect Solution - SOT",8,1,50,40,0.60,0.20,229,382
"Single Perfect Solution - SOT",8,1,50,40,0.70,0.05,229,323
"Single Perfect Solution - SOT",8,1,50,40,0.70,0.05,229,305
"Single Perfect Solution - SOT",8,1,50,40,0.70,0.10,229,314
"Single Perfect Solution - SOT",8,1,50,40,0.70,0.10,229,312
"Single Perfect Solution - SOT",8,1,50,40,0.70,0.15,229,319
"Single Perfect Solution - SOT",8,1,50,40,0.70,0.15,229,318
"Single Perfect Solution - SOT",8,1,50,40,0.70,0.20,229,341
"Single Perfect Solution - SOT",8,1,50,40,0.70,0.20,229,329
"Single Perfect Solution - SOT",8,1,50,40,0.80,0.05,229,290
"Single Perfect Solution - SOT",8,1,50,40,0.80,0.05,229,288
"Single Perfect Solution - SOT",8,1,50,40,0.80,0.10,229,297
"Single Perfect Solution - SOT",8,1,50,40,0.80,0.10,229,298
"Single Perfect Solution - SOT",8,1,50,40,0.80,0.15,229,309
"Single Perfect Solution - SOT",8,1,50,40,0.80,0.15,229,315
"Single Perfect Solution - SOT",8,1,50,40,0.80,0.20,229,318
"Single Perfect Solution - SOT",8,1,50,40,0.80,0.20,229,319
"Single Perfect Solution - SOT",8,1,50,40,0.90,0.05,229,279
"Single Perfect Solution - SOT",8,1,50,40,0.90,0.05,229,279
"Single Perfect Solution - SOT",8,1,50,40,0.90,0.10,229,287
"Single Perfect Solution - SOT",8,1,50,40,0.90,0.10,229,290
"Single Perfect Solution - SOT",8,1,50,40,0.90,0.15,229,308
"Single Perfect Solution - SOT",8,1,50,40,0.90,0.15,229,297
"Single Perfect Solution - SOT",8,1,50,40,0.90,0.20,229,305
"Single Perfect Solution - SOT",8,1,50,40,0.90,0.20,229,311
"Single Perfect Solution - SOT",8,1,50,50,0.40,0.05,229,1921
"Single Perfect Solution - SOT",8,1,50,50,0.40,0.05,229,486
"Single Perfect Solution - SOT",8,1,50,50,0.40,0.10,229,510
"Single Perfect Solution - SOT",8,1,50,50,0.40,0.10,229,503
"Single Perfect Solution - SOT",8,1,50,50,0.40,0.15,229,524
"Single Perfect Solution - SOT",8,1,50,50,0.40,0.15,229,537
"Single Perfect Solution - SOT",8,1,50,50,0.40,0.20,229,550
"Single Perfect Solution - SOT",8,1,50,50,0.40,0.20,229,544
"Single Perfect Solution - SOT",8,1,50,50,0.50,0.05,229,435
"Single Perfect Solution - SOT",8,1,50,50,0.50,0.05,229,435
"Single Perfect Solution - SOT",8,1,50,50,0.50,0.10,229,449
"Single Perfect Solution - SOT",8,1,50,50,0.50,0.10,229,461
"Single Perfect Solution - SOT",8,1,50,50,0.50,0.15,229,475
"Single Perfect Solution - SOT",8,1,50,50,0.50,0.15,229,481
"Single Perfect Solution - SOT",8,1,50,50,0.50,0.20,229,494
"Single Perfect Solution - SOT",8,1,50,50,0.50,0.20,229,510
"Single Perfect Solution - SOT",8,1,50,50,0.60,0.05,229,427
"Single Perfect Solution - SOT",8,1,50,50,0.60,0.05,229,413
"Single Perfect Solution - SOT",8,1,50,50,0.60,0.10,229,422
"Single Perfect Solution - SOT",8,1,50,50,0.60,0.10,229,431
"Single Perfect Solution - SOT",8,1,50,50,0.60,0.15,229,438
"Single Perfect Solution - SOT",8,1,50,50,0.60,0.15,229,444
"Single Perfect Solution - SOT",8,1,50,50,0.60,0.20,229,467
"Single Perfect Solution - SOT",8,1,50,50,0.60,0.20,229,450
"Single Perfect Solution - SOT",8,1,50,50,0.70,0.05,229,395
"Single Perfect Solution - SOT",8,1,50,50,0.70,0.05,229,392
"Single Perfect Solution - SOT",8,1,50,50,0.70,0.10,229,407
"Single Perfect Solution - SOT",8,1,50,50,0.70,0.10,229,402
"Single Perfect Solution - SOT",8,1,50,50,0.70,0.15,229,410
"Single Perfect Solution - SOT",8,1,50,50,0.70,0.15,229,413
"Single Perfect Solution - SOT",8,1,50,50,0.70,0.20,229,424
"Single Perfect Solution - SOT",8,1,50,50,0.70,0.20,229,422
"Single Perfect Solution - SOT",8,1,50,50,0.80,0.05,229,371
"Single Perfect Solution - SOT",8,1,50,50,0.80,0.05,229,378
"Single Perfect Solution - SOT",8,1,50,50,0.80,0.10,229,466
"Single Perfect Solution - SOT",8,1,50,50,0.80,0.10,229,408
"Single Perfect Solution - SOT",8,1,50,50,0.80,0.15,229,394
"Single Perfect Solution - SOT",8,1,50,50,0.80,0.15,229,394
"Single Perfect Solution - SOT",8,1,50,50,0.80,0.20,192,434
"Single Perfect Solution - SOT",8,1,50,50,0.80,0.20,229,414
"Single Perfect Solution - SOT",8,1,50,50,0.90,0.05,229,389
"Single Perfect Solution - SOT",8,1,50,50,0.90,0.05,229,376
"Single Perfect Solution - SOT",8,1,50,50,0.90,0.10,229,401
"Single Perfect Solution - SOT",8,1,50,50,0.90,0.10,229,377
"Single Perfect Solution - SOT",8,1,50,50,0.90,0.15,229,385
"Single Perfect Solution - SOT",8,1,50,50,0.90,0.15,229,385
"Single Perfect Solution - SOT",8,1,50,50,0.90,0.20,229,393
"Single Perfect Solution - SOT",8,1,50,50,0.90,0.20,229,393
"Single Perfect Solution - SOT",8,1,80,10,0.40,0.05,229,121
"Single Perfect Solution - SOT",8,1,80,10,0.40,0.05,229,121
"Single Perfect Solution - SOT",8,1,80,10,0.40,0.10,229,130
"Single Perfect Solution - SOT",8,1,80,10,0.40,0.10,229,133
"Single Perfect Solution - SOT",8,1,80,10,0.40,0.15,229,136
"Single Perfect Solution - SOT",8,1,80,10,0.40,0.15,229,137
"Single Perfect Solution - SOT",8,1,80,10,0.40,0.20,229,142
"Single Perfect Solution - SOT",8,1,80,10,0.40,0.20,229,144
"Single Perfect Solution - SOT",8,1,80,10,0.50,0.05,229,113
"Single Perfect Solution - SOT",8,1,80,10,0.50,0.05,229,115
"Single Perfect Solution - SOT",8,1,80,10,0.50,0.10,229,122
"Single Perfect Solution - SOT",8,1,80,10,0.50,0.10,229,117
"Single Perfect Solution - SOT",8,1,80,10,0.50,0.15,229,126
"Single Perfect Solution - SOT",8,1,80,10,0.50,0.15,229,124
"Single Perfect Solution - SOT",8,1,80,10,0.50,0.20,229,133
"Single Perfect Solution - SOT",8,1,80,10,0.50,0.20,229,132
"Single Perfect Solution - SOT",8,1,80,10,0.60,0.05,229,107
"Single Perfect Solution - SOT",8,1,80,10,0.60,0.05,229,111
"Single Perfect Solution - SOT",8,1,80,10,0.60,0.10,229,118
"Single Perfect Solution - SOT",8,1,80,10,0.60,0.10,229,124
"Single Perfect Solution - SOT",8,1,80,10,0.60,0.15,229,147
"Single Perfect Solution - SOT",8,1,80,10,0.60,0.15,229,120
"Single Perfect Solution - SOT",8,1,80,10,0.60,0.20,229,123
"Single Perfect Solution - SOT",8,1,80,10,0.60,0.20,229,120
"Single Perfect Solution - SOT",8,1,80,10,0.70,0.05,229,104
"Single Perfect Solution - SOT",8,1,80,10,0.70,0.05,229,104
"Single Perfect Solution - SOT",8,1,80,10,0.70,0.10,229,109
"Single Perfect Solution - SOT",8,1,80,10,0.70,0.10,229,129
"Single Perfect Solution - SOT",8,1,80,10,0.70,0.15,229,137
"Single Perfect Solution - SOT",8,1,80,10,0.70,0.15,229,120
"Single Perfect Solution - SOT",8,1,80,10,0.70,0.20,229,183
"Single Perfect Solution - SOT",8,1,80,10,0.70,0.20,229,181
"Single Perfect Solution - SOT",8,1,80,10,0.80,0.05,229,103
"Single Perfect Solution - SOT",8,1,80,10,0.80,0.05,229,99
"Single Perfect Solution - SOT",8,1,80,10,0.80,0.10,229,114
"Single Perfect Solution - SOT",8,1,80,10,0.80,0.10,229,130
"Single Perfect Solution - SOT",8,1,80,10,0.80,0.15,229,110
"Single Perfect Solution - SOT",8,1,80,10,0.80,0.15,229,110
"Single Perfect Solution - SOT",8,1,80,10,0.80,0.20,229,128
"Single Perfect Solution - SOT",8,1,80,10,0.80,0.20,229,114
"Single Perfect Solution - SOT",8,1,80,10,0.90,0.05,229,99
"Single Perfect Solution - SOT",8,1,80,10,0.90,0.05,264,98
"Single Perfect Solution - SOT",8,1,80,10,0.90,0.10,229,109
"Single Perfect Solution - SOT",8,1,80,10,0.90,0.10,229,103
"Single Perfect Solution - SOT",8,1,80,10,0.90,0.15,229,107
"Single Perfect Solution - SOT",8,1,80,10,0.90,0.15,229,108
"Single Perfect Solution - SOT",8,1,80,10,0.90,0.20,229,108
"Single Perfect Solution - SOT",8,1,80,10,0.90,0.20,229,111
"Single Perfect Solution - SOT",8,1,80,20,0.40,0.05,229,260
"Single Perfect Solution - SOT",8,1,80,20,0.40,0.05,229,298
"Single Perfect Solution - SOT",8,1,80,20,0.40,0.10,229,284
"Single Perfect Solution - SOT",8,1,80,20,0.40,0.10,229,278
"Single Perfect Solution - SOT",8,1,80,20,0.40,0.15,229,290
"Single Perfect Solution - SOT",8,1,80,20,0.40,0.15,229,288
"Single Perfect Solution - SOT",8,1,80,20,0.40,0.20,229,302
"Single Perfect Solution - SOT",8,1,80,20,0.40,0.20,229,329
"Single Perfect Solution - SOT",8,1,80,20,0.50,0.05,229,253
"Single Perfect Solution - SOT",8,1,80,20,0.50,0.05,229,315
"Single Perfect Solution - SOT",8,1,80,20,0.50,0.10,229,251
"Single Perfect Solution - SOT",8,1,80,20,0.50,0.10,229,256
"Single Perfect Solution - SOT",8,1,80,20,0.50,0.15,229,264
"Single Perfect Solution - SOT",8,1,80,20,0.50,0.15,229,272
"Single Perfect Solution - SOT",8,1,80,20,0.50,0.20,229,270
"Single Perfect Solution - SOT",8,1,80,20,0.50,0.20,229,312
"Single Perfect Solution - SOT",8,1,80,20,0.60,0.05,229,241
"Single Perfect Solution - SOT",8,1,80,20,0.60,0.05,229,227
"Single Perfect Solution - SOT",8,1,80,20,0.60,0.10,229,238
"Single Perfect Solution - SOT",8,1,80,20,0.60,0.10,229,237
"Single Perfect Solution - SOT",8,1,80,20,0.60,0.15,229,246
"Single Perfect Solution - SOT",8,1,80,20,0.60,0.15,229,250
"Single Perfect Solution - SOT",8,1,80,20,0.60,0.20,229,302
"Single Perfect Solution - SOT",8,1,80,20,0.60,0.20,229,257
"Single Perfect Solution - SOT",8,1,80,20,0.70,0.05,229,228
"Single Perfect Solution - SOT",8,1,80,20,0.70,0.05,229,226
"Single Perfect Solution - SOT",8,1,80,20,0.70,0.10,229,240
"Single Perfect Solution - SOT",8,1,80,20,0.70,0.10,229,226
"Single Perfect Solution - SOT",8,1,80,20,0.70,0.15,229,234
"Single Perfect Solution - SOT",8,1,80,20,0.70,0.15,229,235
"Single Perfect Solution - SOT",8,1,80,20,0.70,0.20,229,242
"Single Perfect Solution - SOT",8,1,80,20,0.70,0.20,229,246
"Single Perfect Solution - SOT",8,1,80,20,0.80,0.05,229,216
"Single Perfect Solution - SOT",8,1,80,20,0.80,0.05,229,230
"Single Perfect Solution - SOT",8,1,80,20,0.80,0.10,229,259
"Single Perfect Solution - SOT",8,1,80,20,0.80,0.10,229,257
"Single Perfect Solution - SOT",8,1,80,20,0.80,0.15,229,229
"Single Perfect Solution - SOT",8,1,80,20,0.80,0.15,229,229
"Single Perfect Solution - SOT",8,1,80,20,0.80,0.20,229,234
"Single Perfect Solution - SOT",8,1,80,20,0.80,0.20,229,233
"Single Perfect Solution - SOT",8,1,80,20,0.90,0.05,229,205
"Single Perfect Solution - SOT",8,1,80,20,0.90,0.05,229,249
"Single Perfect Solution - SOT",8,1,80,20,0.90,0.10,229,211
"Single Perfect Solution - SOT",8,1,80,20,0.90,0.10,229,213
"Single Perfect Solution - SOT",8,1,80,20,0.90,0.15,229,219
"Single Perfect Solution - SOT",8,1,80,20,0.90,0.15,229,219
"Single Perfect Solution - SOT",8,1,80,20,0.90,0.20,229,231
"Single Perfect Solution - SOT",8,1,80,20,0.90,0.20,229,225
"Single Perfect Solution - SOT",8,1,80,30,0.40,0.05,229,415
"Single Perfect Solution - SOT",8,1,80,30,0.40,0.05,229,412
"Single Perfect Solution - SOT",8,1,80,30,0.40,0.10,229,449
"Single Perfect Solution - SOT",8,1,80,30,0.40,0.10,229,433
"Single Perfect Solution - SOT",8,1,80,30,0.40,0.15,229,453
"Single Perfect Solution - SOT",8,1,80,30,0.40,0.15,229,482
"Single Perfect Solution - SOT",8,1,80,30,0.40,0.20,229,479
"Single Perfect Solution - SOT",8,1,80,30,0.40,0.20,229,517
"Single Perfect Solution - SOT",8,1,80,30,0.50,0.05,229,383
"Single Perfect Solution - SOT",8,1,80,30,0.50,0.05,229,379
"Single Perfect Solution - SOT",8,1,80,30,0.50,0.10,229,399
"Single Perfect Solution - SOT",8,1,80,30,0.50,0.10,229,455
"Single Perfect Solution - SOT",8,1,80,30,0.50,0.15,229,491
"Single Perfect Solution - SOT",8,1,80,30,0.50,0.15,229,460
"Single Perfect Solution - SOT",8,1,80,30,0.50,0.20,229,449
"Single Perfect Solution - SOT",8,1,80,30,0.50,0.20,229,433
"Single Perfect Solution - SOT",8,1,80,30,0.60,0.05,229,356
"Single Perfect Solution - SOT",8,1,80,30,0.60,0.05,229,379
"Single Perfect Solution - SOT",8,1,80,30,0.60,0.10,229,368
"Single Perfect Solution - SOT",8,1,80,30,0.60,0.10,229,416
"Single Perfect Solution - SOT",8,1,80,30,0.60,0.15,229,457
"Single Perfect Solution - SOT",8,1,80,30,0.60,0.15,229,412
"Single Perfect Solution - SOT",8,1,80,30,0.60,0.20,229,422
"Single Perfect Solution - SOT",8,1,80,30,0.60,0.20,229,396
"Single Perfect Solution - SOT",8,1,80,30,0.70,0.05,229,337
"Single Perfect Solution - SOT",8,1,80,30,0.70,0.05,229,338
"Single Perfect Solution - SOT",8,1,80,30,0.70,0.10,229,355
"Single Perfect Solution - SOT",8,1,80,30,0.70,0.10,229,350
"Single Perfect Solution - SOT",8,1,80,30,0.70,0.15,229,385
"Single Perfect Solution - SOT",8,1,80,30,0.70,0.15,229,364
"Single Perfect Solution - SOT",8,1,80,30,0.70,0.20,229,402
"Single Perfect Solution - SOT",8,1,80,30,0.70,0.20,229,432
"Single Perfect Solution - SOT",8,1,80,30,0.80,0.05,229,358
"Single Perfect Solution - SOT",8,1,80,30,0.80,0.05,229,352
"Single Perfect Solution - SOT",8,1,80,30,0.80,0.10,229,394
"Single Perfect Solution - SOT",8,1,80,30,0.80,0.10,229,344
"Single Perfect Solution - SOT",8,1,80,30,0.80,0.15,229,361
"Single Perfect Solution - SOT",8,1,80,30,0.80,0.15,229,355
"Single Perfect Solution - SOT",8,1,80,30,0.80,0.20,229,430
"Single Perfect Solution - SOT",8,1,80,30,0.80,0.20,229,364
"Single Perfect Solution - SOT",8,1,80,30,0.90,0.05,229,318
"Single Perfect Solution - SOT",8,1,80,30,0.90,0.05,229,332
"Single Perfect Solution - SOT",8,1,80,30,0.90,0.10,229,328
"Single Perfect Solution - SOT",8,1,80,30,0.90,0.10,229,328
"Single Perfect Solution - SOT",8,1,80,30,0.90,0.15,229,362
"Single Perfect Solution - SOT",8,1,80,30,0.90,0.15,229,338
"Single Perfect Solution - SOT",8,1,80,30,0.90,0.20,229,356
"Single Perfect Solution - SOT",8,1,80,30,0.90,0.20,229,366
"Single Perfect Solution - SOT",8,1,80,40,0.40,0.05,229,640
"Single Perfect Solution - SOT",8,1,80,40,0.40,0.05,229,603
"Single Perfect Solution - SOT",8,1,80,40,0.40,0.10,229,628
"Single Perfect Solution - SOT",8,1,80,40,0.40,0.10,229,628
"Single Perfect Solution - SOT",8,1,80,40,0.40,0.15,229,699
"Single Perfect Solution - SOT",8,1,80,40,0.40,0.15,229,688
"Single Perfect Solution - SOT",8,1,80,40,0.40,0.20,229,666
"Single Perfect Solution - SOT",8,1,80,40,0.40,0.20,229,737
"Single Perfect Solution - SOT",8,1,80,40,0.50,0.05,229,533
"Single Perfect Solution - SOT",8,1,80,40,0.50,0.05,229,529
"Single Perfect Solution - SOT",8,1,80,40,0.50,0.10,229,557
"Single Perfect Solution - SOT",8,1,80,40,0.50,0.10,229,559
"Single Perfect Solution - SOT",8,1,80,40,0.50,0.15,229,603
"Single Perfect Solution - SOT",8,1,80,40,0.50,0.15,229,635
"Single Perfect Solution - SOT",8,1,80,40,0.50,0.20,229,597
"Single Perfect Solution - SOT",8,1,80,40,0.50,0.20,229,616
"Single Perfect Solution - SOT",8,1,80,40,0.60,0.05,229,492
"Single Perfect Solution - SOT",8,1,80,40,0.60,0.05,229,608
"Single Perfect Solution - SOT",8,1,80,40,0.60,0.10,229,605
"Single Perfect Solution - SOT",8,1,80,40,0.60,0.10,229,525
"Single Perfect Solution - SOT",8,1,80,40,0.60,0.15,229,575
"Single Perfect Solution - SOT",8,1,80,40,0.60,0.15,229,563
"Single Perfect Solution - SOT",8,1,80,40,0.60,0.20,229,587
"Single Perfect Solution - SOT",8,1,80,40,0.60,0.20,229,575
"Single Perfect Solution - SOT",8,1,80,40,0.70,0.05,229,474
"Single Perfect Solution - SOT",8,1,80,40,0.70,0.05,229,509
"Single Perfect Solution - SOT",8,1,80,40,0.70,0.10,229,519
"Single Perfect Solution - SOT",8,1,80,40,0.70,0.10,229,492
"Single Perfect Solution - SOT",8,1,80,40,0.70,0.15,229,505
"Single Perfect Solution - SOT",8,1,80,40,0.70,0.15,229,507
"Single Perfect Solution - SOT",8,1,80,40,0.70,0.20,229,524
"Single Perfect Solution - SOT",8,1,80,40,0.70,0.20,229,523
"Single Perfect Solution - SOT",8,1,80,40,0.80,0.05,229,471
"Single Perfect Solution - SOT",8,1,80,40,0.80,0.05,229,504
"Single Perfect Solution - SOT",8,1,80,40,0.80,0.10,229,472
"Single Perfect Solution - SOT",8,1,80,40,0.80,0.10,229,497
"Single Perfect Solution - SOT",8,1,80,40,0.80,0.15,229,493
"Single Perfect Solution - SOT",8,1,80,40,0.80,0.15,229,489
"Single Perfect Solution - SOT",8,1,80,40,0.80,0.20,229,503
"Single Perfect Solution - SOT",8,1,80,40,0.80,0.20,229,500
"Single Perfect Solution - SOT",8,1,80,40,0.90,0.05,229,520
"Single Perfect Solution - SOT",8,1,80,40,0.90,0.05,229,448
"Single Perfect Solution - SOT",8,1,80,40,0.90,0.10,229,454
"Single Perfect Solution - SOT",8,1,80,40,0.90,0.10,229,466
"Single Perfect Solution - SOT",8,1,80,40,0.90,0.15,229,467
"Single Perfect Solution - SOT",8,1,80,40,0.90,0.15,229,476
"Single Perfect Solution - SOT",8,1,80,40,0.90,0.20,229,488
"Single Perfect Solution - SOT",8,1,80,40,0.90,0.20,229,483
"Single Perfect Solution - SOT",8,1,80,50,0.40,0.05,229,755
"Single Perfect Solution - SOT",8,1,80,50,0.40,0.05,229,756
"Single Perfect Solution - SOT",8,1,80,50,0.40,0.10,229,860
"Single Perfect Solution - SOT",8,1,80,50,0.40,0.10,229,823
"Single Perfect Solution - SOT",8,1,80,50,0.40,0.15,229,841
"Single Perfect Solution - SOT",8,1,80,50,0.40,0.15,229,828
"Single Perfect Solution - SOT",8,1,80,50,0.40,0.20,229,909
"Single Perfect Solution - SOT",8,1,80,50,0.40,0.20,229,940
"Single Perfect Solution - SOT",8,1,80,50,0.50,0.05,229,700
"Single Perfect Solution - SOT",8,1,80,50,0.50,0.05,229,684
"Single Perfect Solution - SOT",8,1,80,50,0.50,0.10,229,763
"Single Perfect Solution - SOT",8,1,80,50,0.50,0.10,229,753
"Single Perfect Solution - SOT",8,1,80,50,0.50,0.15,229,755
"Single Perfect Solution - SOT",8,1,80,50,0.50,0.15,229,816
"Single Perfect Solution - SOT",8,1,80,50,0.50,0.20,229,824
"Single Perfect Solution - SOT",8,1,80,50,0.50,0.20,229,786
"Single Perfect Solution - SOT",8,1,80,50,0.60,0.05,229,671
"Single Perfect Solution - SOT",8,1,80,50,0.60,0.05,229,645
"Single Perfect Solution - SOT",8,1,80,50,0.60,0.10,229,671
"Single Perfect Solution - SOT",8,1,80,50,0.60,0.10,229,727
"Single Perfect Solution - SOT",8,1,80,50,0.60,0.15,229,702
"Single Perfect Solution - SOT",8,1,80,50,0.60,0.15,229,695
